Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2014/08/13, 04:48:27, -41.398415, -71.565506, 956.67,  144.00, 119, 0, 19.35, 1
2014/08/13, 05:18:57, -41.398460, -71.565338, 933.58,  468.00, 231, 0, 14.88, 1
2014/08/13, 05:48:32, -41.398407, -71.564842, 761.29,  468.00, 247, 0, 41.79, 1
2014/08/13, 06:18:03, -41.398571, -71.565292, 953.01,  468.00, 295, 0, 41.73, 1
2014/08/13, 06:47:36, -41.398529, -71.565468, 910.81,  540.00, 209, 0, 15.41, 1
2014/08/13, 07:17:35, -41.398571, -71.565353, 936.92,  432.00, 45, 0, 10.67, 1
2014/08/13, 08:07:22, -41.398449, -71.565063, 938.61,  1044.00, 198, 0, 27.73, 1
2014/08/13, 08:37:00, -41.398468, -71.565201, 937.29,  0.00, 24, 0, 11.70, 1
2014/08/13, 09:06:33, -41.399040, -71.565529, 931.98,  180.00, 198, 0, 69.24, 1
2014/08/13, 09:35:58, -41.399143, -71.566719, 950.94,  1044.00, 99, 0, 99.92, 1
2014/08/13, 10:05:51, -41.399307, -71.566803, 958.20,  468.00, 246, 0, 19.54, 1
2014/08/13, 10:38:28, -41.399178, -71.566925, 946.60,  216.00, 68, 0, 17.59, 1
2014/08/13, 11:25:02, -41.399193, -71.566826, 958.11,  504.00, 189, 0, 8.42, 1
2014/08/13, 12:33:00, -41.399479, -71.567337, 971.80,  0.00, 74, 0, 53.18, 1
2014/08/13, 13:04:21, -41.399502, -71.567230, 979.67,  504.00, 57, 0, 9.28, 1
2014/08/13, 13:37:04, -41.399601, -71.567062, 944.26,  576.00, 230, 0, 17.82, 1
2014/08/13, 14:38:02, -41.399010, -71.569115, 942.26,  504.00, 276, 0, 183.42, 1
2014/08/13, 15:35:50, -41.398937, -71.569008, 972.55,  432.00, 206, 0, 12.06, 1
2014/08/13, 16:07:17, -41.398399, -71.569931, 997.80,  936.00, 271, 0, 97.50, 1
2014/08/13, 16:38:38, -41.399223, -71.569794, 981.38,  0.00, 202, 0, 92.33, 1
2014/08/13, 17:11:44, -41.398201, -71.565369, 1371.44,  12960.00, 62, 0, 386.19, 1
2014/08/13, 17:43:16, -41.398975, -71.562927, 1362.24,  360.00, 169, 0, 221.12, 1
2014/08/13, 18:14:50, -41.400955, -71.567802, 980.20,  684.00, 233, 0, 462.40, 1
2014/08/13, 18:47:28, -41.401180, -71.568832, 989.77,  1260.00, 212, 0, 89.48, 1
2014/08/13, 19:42:11, -41.401497, -71.569588, 985.21,  432.00, 109, 0, 72.24, 1
2014/08/13, 20:32:34, -41.401184, -71.569832, 977.92,  720.00, 200, 0, 40.32, 1
2014/08/13, 21:02:25, -41.401169, -71.569870, 970.27,  144.00, 320, 0, 3.58, 1
2014/08/13, 21:32:17, -41.401230, -71.569809, 972.26,  0.00, 148, 0, 8.48, 1
2014/08/13, 22:02:10, -41.401165, -71.569870, 987.74,  0.00, 346, 0, 8.84, 1
2014/08/13, 22:32:01, -41.401176, -71.569969, 980.31,  504.00, 234, 0, 8.35, 1
2014/08/13, 23:02:28, -41.401100, -71.569939, 996.83,  180.00, 135, 0, 8.81, 1
2014/08/13, 23:49:09, -41.401375, -71.569626, 967.67,  0.00, 151, -4, 40.21, 1
2014/08/14, 00:18:59, -41.401264, -71.569839, 993.33,  180.00, 66, -2, 0.00, 1
